30000,-70.7122646039904
33154962.5,-78.0219355211299
66279925,-78.1828000265169
99404887.5,-80.4285292526595
132529850,-81.253501052471
165654812.5,-88.1533969930665
198779775,-85.2169443701608
231904737.5,-82.5770685926967
265029700,-78.8879049274153
298154662.5,-73.9547822570901
331279625,-71.9165855332103
364404587.5,-75.351159205639
397529550,-76.11853480569
430654512.5,-74.6755122444051
463779475,-95.2756374656931
496904437.5,-89.9203935276456
530029400,-73.5187681903984
563154362.5,-70.3408702574181
596279325,-70.1914365770777
629404287.5,-74.628332349831
662529250,-74.1593407917083
695654212.5,-71.7395392035217
728779175,-69.6984498907435
761904137.5,-66.5114678486906
795029100,-68.4449900616275
828154062.5,-71.161484559728
861279025,-75.2627821631025
894403987.5,-71.7942528114302
927528950,-80.4057034930099
960653912.5,-69.559128265396
993778875,-69.000612631997
1026903837.5,-69.5984054276611
1060028800,-67.4037476123012
1093153762.5,-73.023358584529
1126278725,-66.044776237318
1159403687.5,-76.8632850746588
1192528650,-70.2740883677176
1225653612.5,-78.9372444454834
1258778575,-75.2127444854403
1291903537.5,-69.4386627630644
1325028500,-69.9409633930977
1358153462.5,-69.6798056368715
1391278425,-66.7740133891993
1424403387.5,-77.7578328362702
1457528350,-65.4799159038562
1490653312.5,-75.7507775497441
1523778275,-74.6870533976927
1556903237.5,-74.3489754279289
1590028200,-73.9286134368884
1623153162.5,-65.5249001548177
1656278125,-66.8251363107864
1689403087.5,-67.9141559595706
1722528050,-67.8054771352876
1755653012.5,-63.4791791041761
1788777975,-76.13139803877
1821902937.5,-68.6473953118287
1855027900,-79.3307896911018
1888152862.5,-69.4919482409705
1921277825,-76.7849346384826
1954402787.5,-72.7627900720872
1987527750,-68.138234464324
2020652712.5,-63.0994968684749
2053777675,-61.2573850076483
2086902637.5,-64.7956860256859
2120027600,-62.6379490912209
2153152562.5,-62.3683156438123
2186277525,-70.9246510389905
2219402487.5,-65.5308878599579
2252527450,-65.2978845668328
2285652412.5,-65.0477140367728
2318777375,-70.1308411481714
2351902337.5,-66.411674630132
2385027300,-62.8153256391645
2418152262.5,-61.2055542890754
2451277225,-61.7519628272732
2484402187.5,-65.2587124782541
2517527150,-62.0731126170386
2550652112.5,-67.3354350188514
2583777075,-64.7953197733465
2616902037.5,-68.5715181101462
2650027000,-64.1079765424278
2683151962.5,-63.9797956018624
2716276925,-66.6959193854415
2749401887.5,-63.1788319793454
2782526850,-67.9463238874332
2815651812.5,-63.5432061627461
2848776775,-72.5269402642346
2881901737.5,-64.80789519133
2915026700,-61.5189395004668
2948151662.5,-73.2883994569864
2981276625,-61.1964303568561
3014401587.5,-64.6957777186084
3047526550,-66.4075914675322
3080651512.5,-68.6643286214445
3113776475,-62.7153154088074
3146901437.5,-61.1223404878154
3180026400,-62.1252305507393
3213151362.5,-67.0779294142362
3246276325,-61.6287948829003
3279401287.5,-67.4860887112878
3312526250,-73.4395974313961
3345651212.5,-67.2239045224114
3378776175,-63.5228154287592
3411901137.5,-63.8265260682657
3445026100,-64.8299419002528
3478151062.5,-63.0201772611017
3511276025,-64.6619456697719
3544400987.5,-63.5318072884825
3577525950,-65.7855276109111
3610650912.5,-61.917196926577
3643775875,-60.1099560877664
3676900837.5,-63.7971111021209
3710025800,-61.948724493916
3743150762.5,-62.3116821300215
3776275725,-63.6975450419465
3809400687.5,-71.1468629516249
3842525650,-63.2815683231016
3875650612.5,-60.3364685130155
3908775575,-67.5152035615627
3941900537.5,-63.0857890348522
3975025500,-63.2886256196954
4008150462.5,-62.6136915093261
4041275425,-61.7493394030317
4074400387.5,-62.1673310760009
4107525350,-64.1646172837771
4140650312.5,-62.4110714663676
4173775275,-60.8525993847929
4206900237.5,-63.8353519408569
4240025200,-61.0097363572076
4273150162.5,-61.9501824708265
4306275125,-66.4049172441789
4339400087.5,-62.669324398275
